fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
m1492.off,3.242307768,113.545812,0.281855684,1.015232996,4.884640735,1023,1387,1178,938,686,402,227,73,112,293,1360,2947,821,76,152,153,500,1231,1401,1154,1097,392,99,40,216,845,1447,1482,1189,554,149,32,311,1185,1628,1496,907,289,85,13
m1435.off,1.032068657,3.555661982,0.083410938,1.020237641,12.35295238,1085,964,588,461,391,329,261,132,874,819,763,839,681,176,46,13,646,1395,1037,622,295,145,56,15,329,1061,1224,1020,438,109,25,5,212,890,1215,1030,532,240,75,17
m1404.off,4.537947696,135.4512239,0.574283017,1.166271635,4.956726284,7474,6843,5890,4689,3598,2594,1499,541,503,4557,23264,3694,654,22,18,416,11472,12448,5012,3303,666,134,85,8,11922,12730,6082,1781,496,99,14,4,11394,10313,6790,3246,1079,238,53,15
m1440.off,0.853386541,2.241094853,0.046586555,1.001912929,91.11185736,1728,571,265,361,361,265,447,232,169,831,639,134,443,429,331,1254,819,873,635,731,558,202,198,214,317,662,917,957,613,459,276,29,380,837,1009,940,611,332,97,24
m1478.off,0.527979056,0.521464963,0.139794181,1.004857823,135.2994313,825,495,398,300,228,216,161,146,200,464,476,607,384,379,211,48,218,506,619,470,386,283,199,88,249,625,611,573,384,206,89,32,306,901,800,487,163,88,19,5
m1447.off,0.335587243,0.137836296,0.017640861,1.000021296,249.6997587,990,432,425,465,330,258,167,122,91,30,49,51,172,261,1403,1132,1718,434,89,83,85,126,245,409,928,771,449,354,284,281,98,24,642,872,647,437,326,192,66,7
m1471.off,1.207856022,5.188997101,0.159491355,1.036320619,31.67488837,539,566,421,360,246,216,108,55,16,159,739,684,432,182,162,137,232,381,489,589,357,281,129,53,101,309,525,535,451,375,184,31,173,401,550,596,500,246,43,2
m1485.off,2.010374963,22.12250289,0.22340208,1.04994516,13.74744897,1209,1282,1097,1041,807,446,196,70,104,353,839,1052,1294,1347,765,394,648,643,1198,763,699,1007,920,270,191,702,1017,998,818,1141,1078,203,218,799,1246,1292,1185,882,452,74
m1482.off,2.59337292,42.32430662,0.231648364,1.070289594,28.7572338,4802,2959,1924,1444,1220,1239,1132,568,1224,2930,3547,2097,1632,2136,1345,377,1956,3773,3634,2553,1562,1189,510,111,736,3478,4847,3583,1681,681,223,59,991,3963,5120,3363,1376,377,84,14
m1422.off,1.32999094,7.246681437,0.088268463,1.028572571,37.79478485,447,213,125,134,99,77,90,104,269,215,313,223,156,0,0,113,169,256,335,226,125,112,28,38,140,250,302,262,172,93,56,14,128,321,314,237,164,81,36,8
m1425.off,2.197961239,34.51642811,0.083237858,1.019387959,16.21225288,1416,1513,1127,769,629,447,281,133,503,2135,1398,1416,821,26,0,16,764,1238,2229,1202,610,245,18,9,237,1041,1397,1348,1217,771,282,22,346,1188,1500,1412,1055,554,231,29
m1414.off,3.987909566,168.2823915,0.169587355,1.05446782,6.457623836,1598,2484,2263,1609,1112,655,359,105,28,1051,3508,2937,2109,127,0,425,699,1533,2629,2995,1475,559,157,138,298,1178,2187,2537,2286,1261,371,67,403,1596,2481,2612,1926,898,248,21
m1477.off,0.836942925,1.480650881,0.303590042,1.063178704,25.96759232,5541,4619,3754,3129,2362,1749,1067,451,2861,3429,1880,6295,3838,2523,1503,343,2970,3935,5459,4646,3556,1541,499,66,2039,5263,5976,5079,3312,834,144,25,2105,5746,6742,4953,2377,603,122,24
m1483.off,2.585109253,46.62853628,0.208417388,1.051472567,37.38669786,17198,6232,4340,5204,4076,3085,3274,2994,53,443,7087,6896,15588,12860,2773,703,10883,10081,4368,4985,6651,7851,1509,75,7367,12028,10984,9577,4246,1682,453,66,9205,14616,11855,6806,2863,874,168,16
m1479.off,2.317419195,27.68960078,0.362551521,1.08588369,24.96913175,3232,2612,1670,1397,1137,957,757,335,154,168,1224,3692,3507,2201,911,240,1430,2632,2430,2062,1768,1319,423,33,800,2746,3526,2770,1394,596,222,43,1313,4087,3889,2015,608,157,21,7
m1446.off,0.923436193,2.842627342,0.032563514,1.001729777,81.01516231,2609,792,461,402,345,335,559,619,1525,1744,741,438,220,234,927,293,1865,1505,965,888,528,182,134,55,438,1638,1919,1292,582,194,47,12,537,1718,1979,1173,475,170,58,12
m1441.off,0.909647869,2.593467011,0.096022767,1.009540294,15.43182071,827,701,425,349,269,271,202,106,169,645,669,591,582,282,181,31,473,1023,723,503,266,113,41,8,296,777,896,664,373,101,35,8,202,745,915,704,396,146,36,6
m1415.off,2.758448102,64.48808714,0.107643774,1.029010056,10.13526496,1198,1669,1206,840,618,496,258,88,461,2172,952,1440,1140,112,48,48,527,1183,2027,1349,716,439,106,26,175,744,1388,1747,1461,665,178,15,141,657,1215,1530,1448,967,363,52
m1412.off,1.708570698,16.83361994,0.102519082,1.013026213,8.281010567,852,1129,832,596,478,344,180,48,813,1401,948,1088,169,16,16,8,484,1133,1513,812,357,144,8,8,102,476,998,1219,1011,532,115,6,105,519,909,1178,978,564,185,21
m1423.off,1.71507669,14.15787287,0.119601358,1.044662239,5.927795116,2520,3633,3457,2347,1543,968,505,210,1046,1007,3196,6137,3554,179,24,40,1782,3106,6216,2838,1019,187,18,17,536,2228,3507,3798,3458,1399,240,17,551,2421,3727,3926,2852,1307,362,37
m1401.off,6.389483603,151.3896985,0.745195059,1.358471772,15.92716479,4210,2054,1468,2182,1631,762,1036,266,1444,4227,495,652,6496,90,110,95,2613,2445,3446,2583,520,1873,122,7,3236,4421,4756,837,243,111,3,2,3202,4962,3286,1769,254,115,14,7
m1408.off,1.20191058,3.382846584,0.29218718,1.110170002,6.216866793,253,287,236,207,118,95,70,27,313,251,89,78,334,162,50,16,82,202,281,227,252,93,100,56,124,272,339,246,171,101,37,3,89,325,362,259,157,65,26,10
m1497.off,1.816413186,16.10897921,0.114187792,1.052195513,36.78432603,909,656,524,642,451,265,152,56,27,74,64,686,1410,1205,0,189,574,523,807,135,363,770,342,141,326,558,602,469,406,470,690,134,341,676,713,639,638,453,173,22
m1490.off,1.801767825,15.78225139,0.228111971,1.051530111,14.7101123,632,578,509,423,353,213,120,40,217,366,739,446,456,546,58,40,227,315,501,588,330,336,383,188,76,277,468,585,615,461,309,77,100,378,574,647,613,365,169,22
m1464.off,0.312497871,0.075009504,0.053301943,1.068000054,155.6627096,1253,266,197,291,224,163,288,191,334,721,84,20,194,280,1152,88,905,249,323,470,521,55,292,58,653,548,674,539,380,44,32,3,587,713,565,434,363,164,36,11
m1499.off,4.34539434,228.5390939,0.205697975,1.045975807,10.16687162,2775,3615,2867,2570,1844,1042,497,208,90,292,1235,2141,3766,3496,3499,899,1187,1976,2549,3676,2406,2422,955,247,397,1775,3130,3028,2709,2691,1462,226,494,2270,3559,3568,2845,1902,703,77
m1436.off,0.445928252,0.323390362,0.027294849,1.000027112,38.45307394,635,263,152,133,125,120,169,107,710,351,190,174,81,70,31,97,550,477,340,178,99,41,15,4,131,409,463,374,204,82,29,12,113,395,455,337,245,121,32,6
m1438.off,1.007153565,3.532466677,0.0424046,1.008947637,68.12207387,518,183,107,98,83,113,124,83,125,42,228,169,188,120,182,255,234,331,126,92,135,124,167,100,75,143,232,208,221,250,124,56,82,210,265,282,235,142,71,22
m1407.off,1.575452609,6.91545979,0.200642905,1.128235137,7.539881989,600,760,572,469,331,202,117,48,666,1023,503,13,521,331,16,26,233,767,841,459,499,132,120,48,288,802,1035,633,220,82,35,4,250,690,859,684,400,144,60,12
m1400.off,1.150686964,2.599852915,0.299176651,1.13497839,19.67873739,1008,671,477,497,377,240,219,85,88,692,448,582,1059,365,152,188,456,919,475,356,540,555,208,65,239,802,1088,807,347,201,81,9,343,1067,1217,612,259,58,15,3
m1453.off,2.142680166,15.09711464,0.446647715,1.155216744,6.386656717,1217,1996,1778,1252,855,541,269,86,53,891,1168,1683,2180,1390,530,99,418,1309,1923,2101,1494,561,169,19,175,698,1422,2012,2045,1166,417,59,246,981,1633,1969,1748,1028,356,33
m1498.off,2.400798048,40.32975965,0.109309589,1.038103531,31.29038535,1312,1205,772,701,709,427,280,108,32,361,1159,738,2193,752,128,151,669,854,1192,680,841,540,605,133,286,633,1000,927,984,869,665,150,317,942,1185,1198,1052,588,207,25
m1465.off,0.230565704,0.044501565,0.021283053,1.000772277,161.5966778,2691,1038,615,537,421,486,669,466,3857,1500,321,104,194,132,561,254,3475,1374,645,930,364,57,50,28,2158,2543,1402,502,227,80,6,5,1337,2445,1677,960,380,99,21,4
m1491.off,4.725539517,243.9021157,0.304147357,1.079005266,12.69086991,11190,12731,9562,8351,6102,4035,2259,771,1808,9862,13104,7060,6298,7040,7602,2227,4795,6283,12168,10507,7803,6804,4943,1698,1485,5906,10986,11589,10301,9602,4636,496,2266,9137,13592,13550,10229,5010,1164,53
m1496.off,1.494702341,10.27901686,0.128929456,1.028693242,22.00687158,2090,1791,1187,1069,983,704,432,147,116,290,1017,1443,1116,828,1897,1696,748,1203,1804,1084,1041,1065,875,583,236,689,1188,1602,1722,1658,1071,237,291,1150,1711,1960,1756,1124,377,34
m1462.off,1.471027494,4.972867737,0.454556589,1.151798131,13.37474275,1193,1070,822,533,439,428,315,116,207,253,281,832,948,582,1416,397,573,606,945,876,862,514,375,165,392,874,949,1018,745,559,322,57,720,1385,1324,787,461,171,57,11
m935.off,2.174991804,10.86372587,0.846449425,1.229512095,8.334080874,941,510,326,303,253,250,217,113,495,312,279,325,394,170,230,708,337,556,531,442,331,348,282,86,309,937,729,480,302,111,26,19,581,1178,704,301,109,34,4,2
m1270.off,0.198459361,0.023409278,0.056102339,1.033407443,67.79662685,513,200,206,188,89,74,144,77,56,70,762,389,144,28,28,14,374,250,230,385,191,50,7,4,336,550,253,138,104,69,34,7,165,463,403,215,148,62,26,9
m1714.off,1.805063275,11.40752506,0.034223782,1.111001817,732.161221,1666,815,698,584,432,377,391,300,52,752,1976,318,117,181,634,1233,1511,456,753,1710,567,100,93,73,1703,1465,633,512,582,278,63,27,1148,1444,1032,778,578,223,48,12
m42.off,0.303790906,0.044010748,0.144973631,1.150874726,5.520700969,586,492,502,457,277,196,124,58,310,480,808,955,42,31,36,30,785,819,608,368,90,18,3,1,613,543,711,464,218,84,40,19,653,826,560,365,166,81,26,15
m1099.off,0.33202557,0.105318628,0.024373291,1.040324181,693.9043818,584,261,185,285,156,118,117,96,79,569,241,76,44,9,302,482,555,125,242,60,184,500,78,58,285,524,367,238,107,73,168,40,213,468,442,305,196,109,56,13
m262.off,0.467757136,0.34928123,0.080306817,1.011148159,27.5506494,829,533,333,266,196,212,229,105,534,364,457,658,121,75,108,386,411,529,587,485,349,118,130,94,168,463,546,572,454,348,119,33,169,542,690,580,386,207,93,36
m95.off,0.67723559,1.006262903,0.116576782,1.019964607,26.65896513,1442,1229,803,769,572,443,325,143,427,533,744,1053,1489,1159,131,190,642,1002,1210,1196,578,750,252,96,231,634,1054,1315,1136,816,379,161,203,822,1354,1404,1152,610,157,24
m538.off,4.674324589,265.7544447,0.559068958,1.057904513,1.971139131,234,415,444,357,202,109,60,17,6,102,275,197,232,518,115,393,41,118,253,328,346,384,244,124,17,99,256,372,475,395,182,42,59,201,363,432,393,250,123,17
m81.off,0.35368496,0.100078602,0.112017636,1.082892179,42.78452326,1936,789,392,303,308,361,566,278,1087,971,977,889,172,199,361,277,837,1108,1004,780,562,290,261,91,276,758,1266,1368,823,347,82,13,305,1047,1339,1243,724,205,58,12
m1112.off,0.372458274,0.186251393,0.037732184,1.001972997,206.0934898,707,205,214,213,148,130,121,120,178,131,145,111,72,108,195,918,348,431,252,170,184,184,149,140,218,514,481,338,166,94,31,16,122,390,478,416,269,131,39,13
m1674.off,0.748408535,0.667587632,0.072306008,1.148114261,285.8040265,1194,582,470,445,413,261,237,167,67,1186,460,480,679,771,49,77,814,593,503,1080,409,222,87,61,1141,1065,623,435,267,163,58,17,850,1218,812,476,267,103,29,14
m458.off,4.203021547,156.6787694,0.241409343,1.095501329,26.31096176,1402,1145,775,506,515,484,294,142,189,594,1250,1407,658,790,250,125,655,1136,1108,1008,742,392,183,39,315,1078,1288,1137,816,440,153,36,392,1303,1562,1079,627,219,65,16
m1476.off,0.479825301,0.331207446,0.200503292,1.033218125,74.36314696,775,513,386,307,262,203,182,98,95,361,257,375,620,581,180,257,268,526,547,600,364,264,139,18,212,540,680,595,396,195,83,25,281,861,819,475,239,39,11,1
m841.off,2.12105539,19.6301289,0.300516439,1.100160224,12.07786504,779,594,402,619,398,264,163,47,61,193,302,447,500,607,624,532,241,456,586,387,359,354,340,543,157,468,569,716,699,490,112,55,124,495,754,786,659,326,104,18
m699.off,0.116483594,0.005452031,0.032672269,1.009345355,72.26848584,1051,466,410,674,230,139,154,217,1910,611,239,34,68,206,102,171,1372,862,133,89,324,235,262,64,555,1030,702,369,326,267,77,15,569,1080,793,458,250,147,38,6
m855.off,2.254289247,17.45784648,0.458675481,1.156574201,6.821410827,399,527,458,370,252,159,82,36,22,202,335,364,682,132,394,152,139,290,378,437,444,370,176,49,61,261,463,562,502,259,138,37,120,267,442,506,498,305,118,27
m100.off,1.2718623,4.760438309,0.287824647,1.078812615,8.589903824,740,927,636,451,380,301,150,41,250,590,508,386,239,573,590,490,255,526,875,637,531,366,264,172,94,392,601,790,756,645,295,53,128,511,790,831,692,477,163,34
m672.off,0.225110722,0.040551806,0.010337149,1.004300122,331.4651155,1342,346,217,175,169,184,277,328,539,687,497,267,462,425,62,99,771,844,631,404,234,112,30,12,216,769,864,629,341,149,56,14,132,494,774,789,529,241,66,13
m882.off,1.948649479,6.59973087,0.460389775,1.264579929,5.03647844,594,706,655,598,402,193,113,65,30,76,114,259,515,1010,934,388,191,325,367,476,647,668,467,185,159,349,460,575,592,516,521,154,261,807,757,540,529,325,95,12
m896.off,3.456259429,12.48613585,0.904792278,1.514370996,2.224651544,266,419,543,466,282,106,29,17,4,28,86,232,592,416,658,112,100,249,349,304,700,360,65,1,74,158,251,386,474,450,277,58,144,306,438,532,423,222,59,4
m128.off,0.478104084,0.389486968,0.046647541,1.00387475,52.39752352,858,481,281,251,179,212,256,104,535,257,277,300,622,190,55,386,424,500,486,572,292,125,109,114,129,376,479,542,459,371,237,29,160,397,607,604,501,259,77,17
m897.off,0.717522438,0.975124604,0.095232055,1.055378356,40.50599265,537,341,201,401,315,99,53,25,60,38,46,378,348,542,316,244,205,293,258,221,195,103,432,265,118,176,273,343,357,331,253,121,107,207,345,407,429,317,137,23
m883.off,3.275638097,10.48148696,1.800720487,1.517905028,1.728920701,246,402,574,424,282,84,50,12,3,15,26,145,681,465,252,487,142,149,103,151,583,411,413,122,62,211,198,272,266,425,505,135,114,340,439,308,314,361,180,18
m667.off,0.396936144,0.225648582,0.032005143,1.001817655,134.4286088,1451,849,527,437,356,346,347,235,737,2116,861,327,163,91,39,214,1385,1388,817,422,223,215,72,26,834,1769,1139,448,208,88,47,15,353,1284,1456,893,380,133,39,10
m854.off,4.005881634,40.29337711,0.255652597,1.34114964,33.80689558,459,539,400,292,208,154,100,54,16,160,253,279,321,520,372,285,134,358,475,453,396,257,111,22,83,329,504,516,381,241,111,41,50,271,492,530,465,263,117,18
m1463.off,0.270690713,0.072339106,0.01498683,1.000019069,182.2665183,1719,399,213,200,183,210,368,437,298,166,575,433,356,405,800,696,818,639,482,317,336,479,328,330,164,401,611,738,847,660,261,47,112,419,743,841,868,552,161,33
m840.off,3.443852177,16.71891939,0.805468547,1.439863567,2.841965317,298,429,409,311,243,101,44,21,18,32,105,158,171,442,550,380,101,176,270,332,467,297,179,34,45,172,297,371,425,334,179,33,75,265,417,411,337,215,114,22
m868.off,1.067364344,2.869621553,0.074640604,1.07527455,28.17247037,475,487,338,316,238,146,114,56,25,70,342,496,99,295,332,511,164,309,429,492,314,186,155,121,89,250,428,486,380,299,131,107,126,316,477,575,406,204,64,2
m459.off,2.060420461,23.17698492,0.407848853,1.05471607,3.54125016,365,697,718,549,403,219,104,19,152,455,498,361,282,301,476,549,107,282,385,560,715,572,286,167,43,181,374,555,669,665,473,114,80,242,432,604,686,562,369,99
m317.off,1.715107637,12.98067074,0.626121719,1.0598961,1.620568943,459,976,1181,914,531,246,118,28,312,552,596,471,552,890,770,310,158,332,484,703,973,1023,620,160,110,290,509,815,925,934,703,167,131,498,801,946,922,687,394,74
m471.off,0.548095308,0.585935116,0.048978834,1.004122997,27.16582229,731,526,490,472,286,192,164,79,135,87,64,178,1374,344,621,137,943,1168,120,119,124,194,194,78,234,933,725,352,345,235,110,6,212,720,756,546,373,214,98,21
m1675.off,0.315719987,0.100908133,0.013928602,1.021716645,2652.605616,740,517,390,314,216,170,137,110,136,1046,1088,68,52,47,65,92,408,639,736,407,130,122,90,62,354,596,634,563,265,99,58,25,478,1032,488,305,189,84,9,9
m263.off,0.513793528,0.41177564,0.141299847,1.031061725,11.4819527,723,582,406,284,247,236,184,88,252,187,193,377,337,601,333,470,368,528,744,466,287,180,108,69,221,537,652,579,438,237,67,19,161,572,725,639,360,188,75,30
m511.off,5.895930748,153.6842255,1.097981403,1.301682593,1.368978095,264,411,466,410,254,151,51,18,59,63,89,63,62,465,701,523,132,178,225,265,315,542,278,90,81,214,274,348,406,423,186,93,109,349,420,379,348,218,142,60
m277.off,1.147149585,3.747989902,0.197853269,1.06621327,24.29170385,569,597,462,369,275,205,120,41,65,204,341,511,626,398,331,162,183,426,487,534,520,334,110,44,112,353,556,665,504,305,121,22,96,344,547,629,494,339,158,31
m1715.off,2.132433567,24.25632356,0.186261773,1.064880117,20.48567468,878,685,810,645,438,253,183,75,43,333,3274,56,55,74,75,57,2764,261,448,240,203,38,10,3,2733,966,64,58,67,48,24,7,2944,756,165,70,17,6,7,2
m43.off,0.263785644,0.013511013,0.500614153,1.305703949,12.33588045,907,501,382,321,222,163,175,161,145,1218,940,229,119,112,58,11,557,618,587,425,353,183,82,27,502,1020,617,313,227,80,52,21,877,1219,521,165,34,11,2,3
m1701.off,2.123237173,21.26074229,0.33320427,1.086183772,5.688497662,438,501,433,342,246,164,78,25,29,68,142,543,332,322,316,475,134,260,371,390,425,301,197,149,79,270,477,526,433,293,119,30,126,373,511,485,356,240,116,20
m288.off,2.616674519,51.19939332,0.613557148,1.041512555,1.69932332,474,887,912,699,397,185,71,32,74,112,205,368,1182,1052,462,202,133,298,494,672,774,790,408,88,59,282,498,691,803,797,452,75,100,448,713,862,768,516,222,28
m1729.off,2.399549416,38.9843054,0.138074116,1.043719205,61.47179968,417,364,287,251,156,120,101,50,73,163,244,490,382,169,144,81,155,263,391,338,285,173,97,44,113,315,391,403,274,168,68,14,114,365,482,371,228,136,41,9
m1271.off,0.401013654,0.20814808,0.04438488,1.02058999,109.4726196,493,280,225,240,154,109,107,94,126,42,98,264,904,100,42,126,396,363,406,312,163,32,14,16,325,490,330,229,162,102,49,15,157,401,358,314,261,141,48,22
m920.off,2.910183948,12.13596652,1.066502591,1.396202093,6.485241786,455,459,551,366,256,160,89,45,7,6,20,157,497,712,900,82,216,160,173,168,307,751,324,282,154,440,340,235,288,325,409,190,337,652,643,288,196,166,82,17
m1265.off,0.435826966,0.233160462,0.055261582,1.044034917,85.66413745,696,340,238,257,195,151,136,144,26,183,676,344,662,240,17,9,736,445,172,267,81,115,277,64,459,579,388,361,286,62,12,10,310,589,503,367,280,83,20,5
m934.off,2.438735358,16.28000275,1.300941858,1.217046162,1.816359269,635,701,707,509,362,231,113,64,218,280,344,395,339,444,672,630,214,367,527,663,670,597,262,22,227,487,655,657,617,410,219,50,295,856,734,604,398,250,149,36
m908.off,1.031446304,2.484135751,0.187284548,1.08274923,10.83302545,292,248,190,221,140,70,70,39,2,0,36,118,200,159,307,448,68,107,225,295,167,90,122,196,98,94,164,207,262,215,156,74,147,167,200,256,231,164,87,18
m1515.off,0.693022173,0.960300472,0.113681417,1.039855118,43.80044216,322,248,200,169,127,92,72,35,63,37,113,201,394,305,115,37,136,234,215,180,125,195,152,28,39,201,239,254,232,151,124,25,58,221,324,315,230,90,25,2
m1273.off,0.235207514,0.036281357,0.071663919,1.045792366,37.0704959,970,372,355,361,240,140,192,184,522,446,355,329,104,90,195,773,753,530,481,628,380,36,2,4,739,984,576,239,120,101,52,3,650,1019,581,321,126,76,33,8
m922.off,2.063189812,23.23591424,0.560245322,1.054978051,2.522005905,140,231,231,224,134,64,29,13,2,0,40,40,221,313,319,131,60,78,108,123,253,213,180,51,35,91,127,186,228,220,144,35,49,153,199,205,173,164,96,27
m1267.off,0.708148568,0.246826327,0.324142134,1.318248856,35.65329431,291,200,161,127,112,87,60,38,57,168,123,97,135,347,125,24,161,198,174,173,187,114,53,16,154,281,281,191,85,59,19,6,87,248,264,211,143,75,29,19
m936.off,1.977625101,28.21189719,0.480701317,1.000000906,1.175165903,633,718,930,604,404,231,95,41,183,103,118,192,249,860,911,1040,265,471,384,579,906,690,270,91,187,561,722,844,574,423,320,25,312,797,866,711,514,243,151,62
m1298.off,0.806461339,0.838426274,0.231166126,1.147399762,13.44659386,411,344,192,309,190,121,72,29,27,455,337,568,149,77,25,30,294,407,204,509,143,73,34,4,322,418,477,335,85,28,2,1,326,433,451,301,116,39,1,1
m739.off,3.478228529,124.5005142,0.403606251,1.035502118,3.969117599,942,1241,935,663,416,359,215,83,51,341,1000,919,980,555,288,720,285,912,1151,1139,777,397,156,37,168,934,1314,1154,755,362,136,31,405,1468,1542,898,387,114,34,6
m69.off,0.502794315,0.456907029,0.088714045,1.002438332,44.34047801,616,313,151,176,120,142,144,91,256,276,267,177,562,118,68,29,226,447,309,256,202,120,144,49,117,261,374,445,321,156,58,21,149,372,452,420,218,106,26,10
m1717.off,1.51865555,6.404732893,0.076560246,1.121966603,239.7811548,1371,893,727,625,445,318,298,233,62,200,243,224,185,320,2392,1284,1007,379,487,1217,389,320,596,515,1305,1041,441,442,449,384,376,472,1136,1254,909,515,399,267,275,155
m1703.off,4.765883732,73.61654667,0.623869087,1.323050051,4.719997372,593,655,600,767,473,163,59,38,63,76,72,502,1270,840,357,168,242,351,505,473,386,658,657,76,216,355,454,573,668,760,283,39,237,468,572,681,686,460,201,43
m261.off,0.473943279,0.36235629,0.090996103,1.011597335,19.1728379,790,554,339,292,251,212,232,83,235,323,124,772,321,240,320,418,384,675,582,502,286,126,110,88,169,509,603,631,510,242,84,5,148,470,704,608,471,229,88,35
m1677.off,0.082650022,0.001891597,0.038124298,1.014262833,565.6999863,1180,414,435,483,316,191,154,287,161,201,90,90,147,209,127,2435,1764,291,192,410,140,122,170,371,2121,980,83,85,61,73,41,16,2322,771,245,81,17,13,5,6
m498.off,2.158620221,8.466924825,0.944365441,1.27683358,1.733204943,358,501,508,319,249,149,74,42,300,160,380,360,160,200,180,460,149,204,397,442,419,320,218,51,133,324,482,491,394,224,110,42,151,473,611,445,304,146,56,14
m1111.off,0.360538409,0.156249494,0.062326374,1.015094461,160.9607404,1211,316,287,367,300,183,253,201,380,141,83,107,151,661,759,836,672,330,455,253,300,191,253,664,343,772,888,662,197,118,77,61,204,680,874,748,360,165,73,14
m473.off,1.82730375,9.5321119,0.465804313,1.151792669,9.3764976,524,366,580,487,402,117,74,58,1,1,30,283,245,120,841,1087,252,165,175,315,324,897,89,391,160,282,339,476,455,283,161,452,233,402,410,462,487,370,218,26
m1449.off,1.767440395,4.605157783,0.338811283,1.278788617,47.06907491,553,393,290,191,162,176,152,63,410,262,231,338,357,236,52,94,221,323,357,372,274,244,147,42,204,508,626,334,161,82,45,20,166,442,510,422,253,130,32,25
m856.off,5.224880003,141.3255038,0.331847756,1.242611006,7.751338213,180,266,239,185,145,77,50,26,9,33,104,114,130,279,285,214,31,156,223,231,201,174,121,31,38,137,222,268,237,169,74,23,46,139,220,302,249,154,52,6
m895.off,1.487795767,11.44397151,0.160237892,1.008113253,20.44685247,267,271,198,207,175,95,60,29,2,6,54,166,95,161,388,430,118,173,190,208,185,113,227,88,60,134,218,237,215,224,150,64,70,198,298,245,239,166,67,19
m881.off,1.248788038,3.158247915,0.226553453,1.144644049,21.44741987,246,209,158,176,147,77,34,20,120,64,96,96,84,97,156,354,112,151,153,117,147,205,148,34,51,124,164,235,198,144,115,36,55,153,205,237,179,153,69,16
m880.off,0.884156539,1.9452445,0.087416325,1.044165505,42.90678306,678,477,327,511,318,182,103,30,14,42,84,200,148,122,204,1812,298,241,437,276,226,184,238,726,170,393,379,339,382,329,350,284,157,367,417,436,421,383,347,98
m658.off,1.892485867,11.40535187,0.114870077,1.137623794,28.71738915,427,362,250,212,152,143,95,55,196,381,379,232,247,105,44,112,240,509,375,261,154,83,59,15,155,485,540,291,146,53,18,8,105,343,493,398,243,84,26,4
m894.off,2.393172439,22.41836034,0.388295051,1.143019084,9.611267429,256,261,281,228,138,88,32,18,2,4,16,10,414,106,452,298,66,141,161,164,142,364,170,94,40,137,197,252,237,228,147,64,70,191,273,290,219,159,83,17
m102.off,0.973447718,3.345503582,0.173889824,1.000951862,9.43411009,535,684,460,386,291,227,126,44,302,362,528,405,442,245,141,328,211,437,634,655,334,244,189,49,108,260,455,613,663,450,174,30,84,279,496,587,558,461,229,59
m1312.off,0.732067943,0.273430201,0.536347922,1.317655079,8.595183158,291,197,200,201,117,76,52,32,326,376,109,40,16,8,35,256,148,267,255,70,189,160,75,2,154,259,327,223,156,26,16,5,226,377,278,168,79,25,11,2
m857.off,5.895346329,316.4482505,0.227676725,1.153996977,9.680925979,340,483,410,308,225,168,79,31,17,74,268,374,387,338,299,287,95,302,461,441,380,211,115,39,62,245,452,558,382,248,77,20,94,285,453,522,450,194,38,8
m1448.off,0.569817369,0.244088936,0.152696611,1.184705174,19.83135161,261,202,146,111,91,79,85,41,362,391,138,87,18,9,2,9,189,331,202,132,102,44,10,6,149,421,298,76,39,25,7,1,108,272,330,189,64,41,9,3
m1689.off,1.366854935,6.831473247,0.096520644,1.053034524,68.7007333,442,411,318,230,161,149,119,46,54,124,266,310,411,391,239,81,184,247,274,340,284,282,189,76,131,382,460,355,269,171,84,24,50,227,361,393,416,277,127,25
m300.off,1.601235605,5.029829577,0.953519246,1.199414238,1.568941607,843,1081,1037,923,556,368,196,84,487,855,593,756,860,476,558,503,359,656,787,713,735,855,792,191,273,879,1098,1079,810,607,305,37,470,1287,1307,1047,578,285,94,20
m472.off,0.944525858,2.56742798,0.214748848,1.030443871,15.44391486,634,405,252,231,182,198,134,82,434,206,250,225,194,174,416,219,278,520,393,239,249,214,163,62,151,560,590,505,215,70,22,5,89,437,680,505,281,91,28,7
m1110.off,0.448523154,0.311644954,0.04451201,1.009135637,82.76785986,1619,760,645,671,478,333,313,250,508,206,240,252,187,633,1563,1480,1305,1396,642,547,330,257,299,293,740,1482,1149,915,497,192,73,21,371,1164,1374,1080,708,293,66,13
m499.off,1.688058241,7.524044843,0.513959163,1.151557451,5.268523211,465,381,257,240,203,151,129,68,268,274,591,293,192,24,12,240,293,377,376,397,257,86,62,46,201,516,499,359,216,65,24,14,286,644,504,293,110,41,14,2
m1104.off,0.236167014,0.047675024,0.012667148,1.001293948,1098.06623,859,272,187,166,151,137,177,183,24,96,96,286,316,286,614,414,797,163,115,68,171,570,161,87,372,513,545,310,250,123,10,9,170,436,543,478,332,131,29,13
m248.off,0.43182139,0.198485966,0.150364946,1.067491029,66.46132321,813,552,441,329,224,184,201,92,129,372,564,709,365,421,65,211,498,412,398,670,300,199,236,123,441,882,581,388,266,200,60,18,297,688,715,599,345,149,35,8
