fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
56.off,0.8455649318342275,5836.538610820362,0.30867790178066834,1.2346470108889878,15.729469913984316,2152.0,1588.0,1489.0,1453.0,927.0,565.0,369.0,228.0,1130.0,1442.0,1852.0,2161.0,1030.0,392.0,440.0,324.0,833.0,1347.0,1253.0,1148.0,1360.0,1535.0,1109.0,186.0,772.0,2019.0,1901.0,1590.0,1342.0,756.0,336.0,55.0,622.0,1891.0,1893.0,1758.0,1452.0,806.0,302.0,47.0
42.off,0.3594301483437608,2891.96352786016,0.19147386929395652,1.141809632777584,20.422397404418334,1197.0,910.0,517.0,385.0,404.0,402.0,237.0,112.0,789.0,1229.0,1112.0,308.0,221.0,182.0,187.0,136.0,723.0,918.0,687.0,671.0,465.0,378.0,232.0,90.0,581.0,1293.0,967.0,632.0,377.0,189.0,88.0,37.0,557.0,1280.0,896.0,688.0,456.0,202.0,63.0,22.0
43.off,0.31326050124637417,3284.559283146207,0.17598216105154232,1.153942708450128,37.807271591281136,1002.0,688.0,372.0,282.0,359.0,347.0,269.0,95.0,1042.0,1035.0,563.0,203.0,162.0,206.0,81.0,122.0,573.0,686.0,557.0,512.0,442.0,367.0,190.0,87.0,581.0,1025.0,728.0,505.0,277.0,159.0,95.0,44.0,321.0,845.0,873.0,630.0,435.0,218.0,65.0,27.0
57.off,0.692220470789404,3942.687118091601,0.28838981065455277,1.3074200763759223,14.124221677624963,1919.0,1507.0,1196.0,700.0,985.0,636.0,321.0,149.0,1186.0,1841.0,1996.0,940.0,359.0,291.0,389.0,411.0,943.0,1374.0,1201.0,989.0,914.0,1023.0,686.0,283.0,613.0,1810.0,1603.0,1209.0,900.0,654.0,413.0,211.0,752.0,1946.0,1711.0,1391.0,954.0,492.0,155.0,12.0
41.off,0.6678357947819924,4785.010452072222,0.29145957661105887,1.3061122453356242,14.01516532038141,1766.0,1493.0,1066.0,638.0,944.0,607.0,332.0,170.0,1178.0,1797.0,1896.0,859.0,344.0,275.0,311.0,356.0,921.0,1404.0,1071.0,1008.0,869.0,969.0,596.0,178.0,701.0,1694.0,1567.0,1145.0,796.0,569.0,372.0,172.0,715.0,1792.0,1504.0,1237.0,925.0,535.0,245.0,63.0
55.off,0.25509219418568524,2251.1888665148094,0.09723269273923882,1.0144318580621046,26.83925180203471,853.0,659.0,284.0,161.0,275.0,334.0,218.0,66.0,542.0,831.0,606.0,193.0,163.0,152.0,197.0,166.0,585.0,592.0,480.0,361.0,359.0,228.0,170.0,75.0,421.0,826.0,702.0,439.0,249.0,104.0,70.0,39.0,333.0,795.0,669.0,506.0,300.0,147.0,75.0,25.0
54.off,0.6912014427334465,3940.3026256962908,0.28913088564411826,1.3074735007590077,14.15883691062655,1851.0,1531.0,1136.0,763.0,977.0,618.0,360.0,171.0,1184.0,1837.0,2004.0,935.0,356.0,292.0,390.0,409.0,985.0,1374.0,1130.0,1061.0,941.0,1034.0,642.0,240.0,636.0,1772.0,1648.0,1263.0,879.0,614.0,383.0,212.0,699.0,1830.0,1523.0,1420.0,972.0,634.0,263.0,66.0
44.off,0.6016276549155145,5174.117295674008,0.24519495969166263,1.1416848003123043,22.85352495991789,1588.0,1308.0,967.0,639.0,893.0,501.0,322.0,70.0,1176.0,1771.0,1514.0,633.0,284.0,268.0,277.0,365.0,740.0,1049.0,838.0,783.0,742.0,906.0,790.0,440.0,512.0,1311.0,1339.0,1053.0,756.0,561.0,472.0,284.0,508.0,1404.0,1528.0,1277.0,916.0,508.0,132.0,15.0
50.off,0.7155519204964284,4006.957244763075,0.29075877405257966,1.3074541222419658,14.107839672844314,1873.0,1499.0,1177.0,720.0,975.0,659.0,361.0,156.0,1176.0,1831.0,2015.0,945.0,360.0,295.0,390.0,408.0,923.0,1362.0,1146.0,991.0,933.0,1140.0,677.0,248.0,657.0,1804.0,1571.0,1290.0,883.0,603.0,400.0,212.0,747.0,1909.0,1614.0,1431.0,1014.0,516.0,172.0,17.0
51.off,0.2556470221892974,2285.145748909732,0.09476595296559057,1.0103711698167093,26.075039296198025,821.0,704.0,301.0,157.0,230.0,386.0,202.0,57.0,520.0,820.0,644.0,188.0,158.0,144.0,174.0,210.0,518.0,604.0,469.0,393.0,376.0,261.0,190.0,47.0,376.0,872.0,702.0,435.0,232.0,141.0,63.0,37.0,320.0,786.0,627.0,560.0,325.0,164.0,57.0,19.0
45.off,0.4958066708615106,2794.599516101031,0.23179899599031986,1.134170073521431,25.958096785875465,1598.0,1149.0,651.0,408.0,566.0,519.0,365.0,143.0,971.0,1312.0,1155.0,741.0,517.0,225.0,240.0,238.0,697.0,1059.0,829.0,800.0,715.0,588.0,468.0,243.0,584.0,1513.0,1359.0,841.0,446.0,328.0,218.0,110.0,465.0,1475.0,1324.0,953.0,598.0,399.0,154.0,31.0
53.off,0.1974442844393231,2171.874069805019,0.05114747382931582,1.000038552096935,46.88358839448544,1020.0,422.0,140.0,91.0,111.0,263.0,298.0,151.0,396.0,666.0,407.0,202.0,183.0,170.0,248.0,224.0,549.0,582.0,438.0,384.0,267.0,134.0,94.0,48.0,353.0,726.0,649.0,398.0,188.0,118.0,45.0,19.0,195.0,737.0,692.0,434.0,258.0,117.0,50.0,13.0
47.off,0.15999872302883894,1684.2985515700725,0.008882073669686,1.0001080791409358,251.24449380133757,970.0,236.0,110.0,83.0,85.0,98.0,177.0,269.0,380.0,488.0,321.0,146.0,148.0,149.0,150.0,246.0,512.0,479.0,379.0,268.0,225.0,68.0,58.0,39.0,92.0,357.0,546.0,446.0,314.0,163.0,94.0,16.0,61.0,292.0,546.0,515.0,359.0,183.0,55.0,17.0
46.off,0.18571345460355373,1765.2289285882914,0.03693714825160292,1.002088634169216,44.40356377295028,986.0,396.0,147.0,110.0,101.0,199.0,291.0,164.0,299.0,613.0,482.0,201.0,194.0,178.0,182.0,245.0,522.0,590.0,471.0,363.0,220.0,124.0,66.0,38.0,229.0,684.0,633.0,431.0,245.0,109.0,46.0,17.0,166.0,583.0,700.0,429.0,281.0,153.0,70.0,12.0
52.off,0.1278563825157628,1533.099608827455,0.0286485743065755,1.003448913334562,43.456493146182495,653.0,253.0,91.0,61.0,79.0,105.0,226.0,86.0,270.0,443.0,299.0,115.0,106.0,89.0,96.0,136.0,418.0,384.0,281.0,204.0,140.0,76.0,29.0,22.0,174.0,473.0,400.0,265.0,122.0,66.0,26.0,28.0,175.0,461.0,423.0,271.0,123.0,58.0,35.0,8.0
60.off,0.18786525889925132,1707.3021472915432,0.03787791030684124,1.0020095073306003,44.204804085390336,987.0,425.0,158.0,99.0,103.0,224.0,265.0,114.0,322.0,595.0,430.0,202.0,196.0,177.0,238.0,215.0,529.0,541.0,445.0,361.0,256.0,127.0,67.0,49.0,281.0,700.0,579.0,409.0,226.0,122.0,47.0,11.0,163.0,637.0,650.0,392.0,280.0,157.0,79.0,17.0
48.off,0.45655749747095087,3887.5544581883178,0.2036872764359752,1.1471304925250052,25.454343436522038,1363.0,1127.0,717.0,470.0,534.0,491.0,349.0,125.0,787.0,1298.0,1074.0,731.0,319.0,390.0,330.0,247.0,700.0,986.0,815.0,723.0,747.0,626.0,421.0,158.0,651.0,1267.0,1255.0,890.0,520.0,315.0,206.0,72.0,520.0,1249.0,1313.0,1063.0,625.0,299.0,93.0,14.0
49.off,0.26915761224311574,2644.9566424706527,0.07841636995964146,1.0007334055211239,37.73666903554446,1034.0,688.0,276.0,125.0,202.0,409.0,306.0,70.0,459.0,814.0,601.0,256.0,210.0,196.0,253.0,321.0,540.0,629.0,561.0,451.0,410.0,265.0,168.0,86.0,384.0,870.0,780.0,492.0,300.0,151.0,96.0,37.0,310.0,897.0,750.0,581.0,345.0,141.0,75.0,11.0
59.off,0.2553122282440372,1868.2357622910615,0.06029056893971725,1.0033379682218087,33.44958441011824,932.0,693.0,252.0,119.0,135.0,368.0,315.0,81.0,433.0,734.0,576.0,235.0,207.0,186.0,240.0,284.0,578.0,603.0,496.0,434.0,347.0,252.0,132.0,53.0,301.0,763.0,745.0,516.0,269.0,162.0,102.0,37.0,271.0,708.0,690.0,566.0,343.0,187.0,101.0,29.0
58.off,0.144674613697823,1938.1621699042319,0.015693265101289187,1.0070090397781524,127.18337848656748,904.0,203.0,93.0,92.0,74.0,91.0,158.0,242.0,318.0,478.0,288.0,125.0,128.0,128.0,158.0,234.0,467.0,435.0,345.0,261.0,181.0,73.0,49.0,46.0,179.0,466.0,489.0,368.0,226.0,96.0,24.0,9.0,100.0,355.0,563.0,417.0,237.0,112.0,55.0,18.0
242.off,1.490050155845222,1116.6166783958795,0.6526795905749699,1.3349012853090352,5.028514122555191,1585.0,1851.0,1484.0,1097.0,748.0,545.0,381.0,158.0,164.0,763.0,1934.0,1718.0,1266.0,1103.0,522.0,379.0,686.0,1701.0,1879.0,1653.0,1233.0,525.0,142.0,30.0,506.0,2027.0,2442.0,1619.0,803.0,352.0,85.0,15.0,718.0,2458.0,2531.0,1377.0,558.0,151.0,48.0,8.0
256.off,1.0722369741058964,1149.85593108793,0.5281136972205211,1.6564141389315654,10.670061113139578,1256.0,1430.0,1103.0,777.0,539.0,423.0,294.0,148.0,529.0,1381.0,1207.0,996.0,805.0,537.0,386.0,129.0,589.0,1407.0,1430.0,1299.0,817.0,327.0,85.0,16.0,454.0,1556.0,1773.0,1191.0,582.0,299.0,101.0,14.0,350.0,1451.0,1772.0,1260.0,732.0,304.0,80.0,21.0
257.off,0.5288405203309021,6589.4874490031925,0.07252485360768389,1.1331452625610097,74.04346262924548,566.0,480.0,314.0,236.0,185.0,156.0,114.0,84.0,117.0,348.0,612.0,371.0,364.0,165.0,117.0,41.0,251.0,435.0,595.0,452.0,223.0,114.0,55.0,10.0,156.0,389.0,484.0,458.0,362.0,197.0,77.0,12.0,127.0,459.0,608.0,452.0,280.0,154.0,38.0,17.0
243.off,0.37263021908075833,843.9099073404938,0.055485025377124984,1.0319208384799288,63.79463179799424,1045.0,649.0,325.0,253.0,212.0,214.0,262.0,198.0,513.0,840.0,450.0,300.0,301.0,295.0,244.0,215.0,574.0,900.0,692.0,474.0,270.0,135.0,81.0,32.0,157.0,584.0,941.0,750.0,477.0,174.0,68.0,7.0,155.0,519.0,773.0,800.0,538.0,293.0,63.0,17.0
255.off,0.7285483281906381,1026.9237294203313,0.2406907943937759,1.22024763619622,8.684376829520843,1188.0,1194.0,819.0,606.0,494.0,357.0,285.0,111.0,257.0,958.0,1273.0,946.0,576.0,452.0,376.0,216.0,567.0,1163.0,1249.0,1101.0,612.0,212.0,113.0,37.0,239.0,950.0,1402.0,1127.0,695.0,434.0,173.0,34.0,466.0,1496.0,1596.0,920.0,405.0,132.0,35.0,4.0
241.off,0.6286896183352637,956.2659617537261,0.23982028708156095,1.3444100437363522,32.697566613361985,962.0,755.0,522.0,375.0,269.0,238.0,214.0,143.0,225.0,1016.0,625.0,461.0,394.0,358.0,234.0,165.0,540.0,884.0,904.0,615.0,366.0,117.0,39.0,13.0,332.0,1152.0,977.0,567.0,281.0,119.0,31.0,19.0,352.0,986.0,1039.0,661.0,286.0,111.0,40.0,3.0
254.off,0.42502777019509197,1528.9919172584014,0.05874048074299417,1.1119235908291498,90.74725587738924,1132.0,710.0,477.0,373.0,248.0,251.0,272.0,175.0,386.0,791.0,707.0,629.0,447.0,313.0,215.0,150.0,600.0,934.0,948.0,652.0,312.0,119.0,65.0,8.0,293.0,1071.0,1111.0,676.0,292.0,141.0,42.0,12.0,189.0,778.0,1085.0,896.0,453.0,175.0,53.0,9.0
250.off,0.749070938831004,1620.4681026231642,0.14517299791611743,1.47349022946354,82.89106332061799,1192.0,903.0,675.0,447.0,321.0,295.0,269.0,177.0,426.0,858.0,842.0,675.0,601.0,545.0,233.0,100.0,560.0,977.0,1027.0,882.0,532.0,220.0,63.0,19.0,465.0,1461.0,1208.0,619.0,331.0,140.0,50.0,6.0,252.0,942.0,1288.0,1014.0,545.0,185.0,45.0,9.0
244.off,0.47005727334997993,1492.199022320231,0.07340687108654716,1.0271680214582795,56.01685460701339,1431.0,914.0,506.0,379.0,343.0,358.0,371.0,199.0,138.0,920.0,847.0,772.0,663.0,504.0,369.0,288.0,717.0,1164.0,1053.0,814.0,409.0,226.0,85.0,33.0,222.0,1044.0,1304.0,1046.0,561.0,214.0,86.0,24.0,191.0,924.0,1368.0,1103.0,616.0,206.0,77.0,16.0
245.off,1.2860839526886074,1793.2526665410999,0.6214400875225656,1.3368123162245462,5.18094103497702,1356.0,1509.0,1138.0,897.0,601.0,498.0,334.0,142.0,168.0,910.0,1751.0,1221.0,922.0,857.0,381.0,265.0,605.0,1359.0,1565.0,1357.0,1018.0,427.0,110.0,34.0,541.0,1775.0,1859.0,1241.0,662.0,305.0,75.0,17.0,596.0,1995.0,2032.0,1128.0,477.0,199.0,41.0,7.0
251.off,0.372630219080758,843.9099073404952,0.05548502537712491,1.0319208384799279,63.794631797994214,1054.0,620.0,333.0,260.0,205.0,218.0,271.0,197.0,513.0,840.0,450.0,300.0,301.0,295.0,244.0,215.0,529.0,888.0,654.0,529.0,301.0,138.0,94.0,25.0,171.0,694.0,963.0,733.0,398.0,164.0,29.0,6.0,111.0,502.0,817.0,868.0,558.0,224.0,70.0,8.0
247.off,0.6023157333023065,1474.0036145284005,0.18680961936106133,1.0001939181307475,7.948537599626003,1266.0,1330.0,828.0,637.0,496.0,481.0,341.0,140.0,494.0,1340.0,1048.0,868.0,708.0,438.0,377.0,246.0,643.0,1246.0,1232.0,1126.0,761.0,320.0,147.0,44.0,365.0,1360.0,1541.0,1190.0,676.0,277.0,100.0,10.0,493.0,1669.0,1694.0,1024.0,462.0,143.0,25.0,9.0
253.off,0.9255342484228942,1699.5735405279702,0.34068402118255925,1.2145709557925604,21.698091328703285,1432.0,1448.0,1101.0,753.0,500.0,434.0,356.0,140.0,1219.0,961.0,1024.0,784.0,719.0,620.0,540.0,297.0,635.0,1280.0,1427.0,1272.0,1000.0,363.0,127.0,60.0,472.0,1646.0,1823.0,1181.0,581.0,341.0,112.0,8.0,504.0,1613.0,1972.0,1232.0,593.0,188.0,54.0,8.0
252.off,0.7770156474596345,1501.2145098682158,0.2989225620353886,1.055572814346815,6.560723505383811,1447.0,1552.0,1003.0,710.0,634.0,606.0,280.0,119.0,220.0,994.0,1525.0,1119.0,1066.0,670.0,448.0,309.0,597.0,1263.0,1348.0,1195.0,980.0,634.0,270.0,64.0,447.0,1671.0,1897.0,1294.0,695.0,268.0,69.0,10.0,691.0,1953.0,1879.0,1139.0,479.0,160.0,44.0,6.0
246.off,0.42932371281297,1262.6772558547739,0.07753481757865734,1.000691635527777,21.185696497852813,1307.0,872.0,456.0,321.0,355.0,379.0,382.0,147.0,254.0,1086.0,845.0,510.0,505.0,416.0,346.0,257.0,638.0,1083.0,854.0,750.0,469.0,273.0,116.0,36.0,267.0,948.0,1196.0,939.0,557.0,232.0,71.0,9.0,188.0,889.0,1286.0,964.0,596.0,214.0,72.0,10.0
248.off,2.041032360140195,2130.343664182908,1.4754669614875993,1.4757083602597143,2.1687794571867567,2288.0,2486.0,2606.0,1882.0,1157.0,710.0,446.0,215.0,1491.0,2713.0,2241.0,2046.0,1334.0,1107.0,529.0,329.0,726.0,1825.0,2337.0,2459.0,2129.0,1582.0,669.0,63.0,664.0,2782.0,3453.0,2545.0,1381.0,710.0,223.0,32.0,1046.0,3566.0,3502.0,2139.0,1039.0,368.0,107.0,23.0
260.off,1.9918705163964745,1681.4657770182362,1.060215225975329,1.3646636099917062,4.442198802841865,557.0,533.0,472.0,366.0,226.0,184.0,107.0,52.0,277.0,507.0,770.0,764.0,103.0,49.0,14.0,13.0,253.0,446.0,479.0,437.0,472.0,340.0,66.0,4.0,193.0,681.0,826.0,495.0,162.0,89.0,45.0,6.0,312.0,869.0,779.0,361.0,126.0,35.0,9.0,6.0
249.off,0.4134959917191078,1317.6699779388416,0.11634563866756306,1.0755471189158647,30.401559704497473,1039.0,835.0,522.0,375.0,258.0,274.0,234.0,177.0,419.0,980.0,781.0,531.0,339.0,288.0,218.0,158.0,626.0,1076.0,953.0,609.0,268.0,121.0,47.0,14.0,222.0,825.0,1058.0,815.0,484.0,225.0,74.0,11.0,249.0,917.0,1148.0,811.0,379.0,153.0,45.0,12.0
259.off,1.1834541545468817,1253.9692714400992,0.47294894226651973,1.1349639671453775,8.487885207468311,1842.0,2137.0,1714.0,1175.0,875.0,647.0,443.0,182.0,386.0,1443.0,1538.0,1678.0,1355.0,1126.0,885.0,604.0,760.0,1672.0,1943.0,1881.0,1554.0,837.0,283.0,85.0,347.0,1784.0,2533.0,2013.0,1296.0,704.0,275.0,63.0,617.0,2319.0,2931.0,1857.0,868.0,330.0,81.0,12.0
258.off,1.1951237151841816,2488.823531093564,0.5026784243550477,1.1152709530137086,5.956618040401972,1875.0,1919.0,1812.0,1335.0,815.0,614.0,423.0,153.0,728.0,932.0,1753.0,2188.0,2102.0,405.0,423.0,415.0,715.0,1291.0,1194.0,1497.0,1821.0,1631.0,611.0,186.0,795.0,1792.0,2196.0,2069.0,1272.0,599.0,188.0,35.0,822.0,2160.0,2347.0,1838.0,1077.0,480.0,196.0,26.0
396.off,1.03838741827294,762.5686164952705,0.21263280660194533,1.251117890935075,16.302517607837892,1191.0,1318.0,1002.0,702.0,551.0,421.0,267.0,86.0,910.0,700.0,1032.0,971.0,925.0,568.0,301.0,131.0,452.0,1285.0,1291.0,1211.0,825.0,315.0,136.0,23.0,190.0,917.0,1624.0,1502.0,834.0,342.0,108.0,21.0,170.0,692.0,1209.0,1401.0,1129.0,662.0,236.0,39.0
382.off,1.0173603030927576,637.1397129246399,0.32803865718593567,1.24712131600603,9.877124805836798,1629.0,2033.0,1337.0,1057.0,898.0,625.0,369.0,130.0,1389.0,1297.0,1507.0,1335.0,956.0,660.0,659.0,275.0,632.0,2038.0,1857.0,1777.0,1043.0,474.0,187.0,70.0,263.0,1271.0,2305.0,2114.0,1266.0,586.0,219.0,54.0,398.0,1591.0,2331.0,2000.0,1168.0,468.0,111.0,11.0
383.off,1.1023881890646572,505.62325559510236,0.17339588233850325,1.044879982680853,10.8206718680203,2774.0,3199.0,2172.0,1846.0,1420.0,1048.0,656.0,216.0,970.0,2114.0,1804.0,1586.0,1615.0,2568.0,2166.0,508.0,798.0,2337.0,3002.0,2573.0,1865.0,1200.0,1111.0,445.0,304.0,1549.0,2860.0,3619.0,3087.0,1479.0,372.0,61.0,383.0,1806.0,3222.0,3509.0,2778.0,1344.0,280.0,9.0
397.off,0.9654046286042386,700.8821917620127,0.21853158071699533,1.09272029707513,14.86308067640012,1546.0,1716.0,1236.0,965.0,731.0,573.0,386.0,115.0,1301.0,958.0,1375.0,1218.0,815.0,939.0,505.0,157.0,556.0,1616.0,1602.0,1510.0,1130.0,555.0,234.0,65.0,287.0,1475.0,2454.0,1901.0,802.0,271.0,66.0,12.0,279.0,1046.0,1755.0,1969.0,1404.0,615.0,181.0,19.0
381.off,1.076510684561384,387.0528830659942,0.2544849743581501,1.0742578815116595,8.664050308433584,1258.0,1783.0,1336.0,979.0,720.0,494.0,287.0,81.0,1389.0,1509.0,1142.0,795.0,1074.0,532.0,384.0,113.0,459.0,1280.0,1853.0,1407.0,999.0,564.0,277.0,99.0,247.0,950.0,1806.0,2080.0,1289.0,442.0,106.0,18.0,240.0,933.0,1706.0,1877.0,1450.0,594.0,123.0,15.0
395.off,0.8245559980534239,767.487141157879,0.17860064180721164,1.056323927890683,14.209955180886352,2457.0,2802.0,1869.0,1368.0,1081.0,950.0,584.0,201.0,2052.0,1465.0,1897.0,2146.0,1142.0,1344.0,1058.0,208.0,817.0,2465.0,2655.0,2328.0,1531.0,1000.0,389.0,127.0,417.0,2219.0,3602.0,2992.0,1481.0,479.0,109.0,13.0,315.0,1712.0,3036.0,3166.0,1993.0,857.0,213.0,20.0
394.off,1.031588967725603,803.6045815221682,0.2560960059112394,1.2145587724483569,12.71765899519534,1822.0,2163.0,1667.0,1182.0,892.0,692.0,430.0,161.0,778.0,1214.0,1656.0,1730.0,1436.0,1372.0,567.0,256.0,684.0,1754.0,2191.0,2043.0,1396.0,691.0,208.0,42.0,354.0,1748.0,2663.0,2221.0,1298.0,510.0,190.0,25.0,382.0,1618.0,2437.0,2268.0,1483.0,638.0,164.0,19.0
384.off,0.7551280297714035,693.4241457331858,0.12483420670060902,1.0049319201609503,14.482786923158075,1041.0,1151.0,755.0,602.0,417.0,378.0,253.0,115.0,634.0,643.0,745.0,856.0,546.0,542.0,553.0,193.0,379.0,1003.0,1071.0,888.0,697.0,409.0,208.0,57.0,233.0,904.0,1450.0,1268.0,563.0,221.0,63.0,10.0,173.0,688.0,1136.0,1238.0,874.0,452.0,136.0,15.0
390.off,0.4907982635186474,1362.1995256649966,0.14131555156417336,1.031646142881411,15.250666870964908,2295.0,2099.0,1440.0,1105.0,796.0,703.0,528.0,273.0,1713.0,2447.0,1512.0,1032.0,789.0,749.0,536.0,461.0,1100.0,2501.0,2474.0,1617.0,849.0,386.0,231.0,81.0,550.0,2337.0,2826.0,2103.0,963.0,327.0,102.0,31.0,502.0,2153.0,2925.0,2104.0,1053.0,394.0,94.0,14.0
391.off,1.0642448163747042,581.7587582839445,0.21433667956104888,1.066309503815312,30.23628616711375,1112.0,835.0,610.0,593.0,497.0,336.0,236.0,96.0,250.0,470.0,448.0,547.0,570.0,939.0,854.0,237.0,406.0,801.0,605.0,732.0,685.0,374.0,452.0,260.0,213.0,734.0,944.0,1097.0,744.0,377.0,159.0,47.0,150.0,732.0,1036.0,1117.0,817.0,373.0,85.0,5.0
385.off,0.9240790060371346,682.1909860049619,0.19477149923699763,1.0053899337034045,15.186643969066228,2233.0,2495.0,1846.0,1346.0,1070.0,763.0,527.0,156.0,1004.0,1998.0,1505.0,1336.0,1608.0,1402.0,991.0,592.0,766.0,1988.0,2285.0,2273.0,1585.0,841.0,496.0,202.0,341.0,1756.0,3073.0,2932.0,1550.0,543.0,198.0,43.0,396.0,1488.0,2581.0,2916.0,1983.0,850.0,199.0,23.0
393.off,0.8349151270270887,850.7890737254605,0.19412293531148056,1.0835943725788468,44.850807784206715,2588.0,2004.0,1473.0,1116.0,1015.0,769.0,577.0,215.0,295.0,735.0,803.0,966.0,947.0,2285.0,2506.0,1220.0,1214.0,1085.0,1562.0,1944.0,1457.0,1225.0,648.0,622.0,462.0,1394.0,2429.0,2210.0,1500.0,905.0,644.0,213.0,527.0,1522.0,2425.0,2309.0,1724.0,912.0,308.0,30.0
387.off,1.065746476203193,705.8073262568088,0.26582526995231387,1.2286831373595317,17.07107280406232,3153.0,3467.0,2530.0,1917.0,1458.0,1140.0,765.0,250.0,1620.0,2247.0,2817.0,2385.0,2340.0,1208.0,1101.0,962.0,1195.0,3429.0,3473.0,3310.0,2007.0,835.0,334.0,97.0,680.0,2881.0,4408.0,3673.0,1973.0,771.0,234.0,60.0,442.0,2037.0,3680.0,3953.0,2828.0,1375.0,329.0,36.0
386.off,1.3033811171337808,638.628213749201,0.5692529442216145,1.2143619156001837,8.930033343834756,383.0,445.0,400.0,319.0,235.0,155.0,109.0,41.0,42.0,111.0,290.0,448.0,316.0,436.0,322.0,122.0,146.0,350.0,360.0,343.0,424.0,326.0,100.0,38.0,92.0,285.0,449.0,451.0,424.0,229.0,116.0,41.0,137.0,445.0,525.0,439.0,355.0,141.0,42.0,3.0
392.off,0.9836289454535964,466.03703398473573,0.19751544889375058,1.0447494152621906,12.374704029729006,1734.0,2155.0,1448.0,1186.0,873.0,633.0,449.0,140.0,950.0,1158.0,1530.0,1233.0,1188.0,1590.0,814.0,155.0,589.0,1805.0,2129.0,1590.0,1242.0,768.0,430.0,65.0,207.0,1121.0,2163.0,2376.0,1784.0,766.0,169.0,32.0,196.0,1008.0,1996.0,2496.0,1891.0,840.0,175.0,16.0
388.off,1.0732017277037023,574.1136224974412,0.20738105428717238,1.0193940220409363,9.723461773900075,1672.0,2104.0,1539.0,1208.0,882.0,579.0,308.0,119.0,534.0,890.0,1613.0,1274.0,1501.0,1679.0,766.0,154.0,493.0,1465.0,1885.0,1903.0,1353.0,719.0,509.0,84.0,222.0,1074.0,1969.0,2395.0,1731.0,734.0,246.0,40.0,274.0,1135.0,1967.0,2197.0,1703.0,930.0,180.0,25.0
389.off,1.196638395369785,973.1357256148742,0.366331058465228,1.23221738237637,9.65852864995115,2003.0,2369.0,1659.0,1172.0,960.0,721.0,427.0,179.0,484.0,1535.0,2123.0,1801.0,1009.0,1038.0,894.0,606.0,769.0,2262.0,2287.0,2268.0,1114.0,500.0,210.0,80.0,249.0,1506.0,2697.0,2568.0,1660.0,607.0,166.0,37.0,369.0,1651.0,2567.0,2584.0,1525.0,653.0,132.0,9.0
400.off,0.8385173973206663,829.8676340319174,0.2345720052908343,1.1180931075364346,17.743489462215887,902.0,859.0,584.0,445.0,334.0,308.0,207.0,64.0,497.0,641.0,530.0,541.0,571.0,480.0,294.0,149.0,342.0,858.0,717.0,719.0,550.0,278.0,177.0,62.0,166.0,715.0,1066.0,930.0,495.0,229.0,82.0,20.0,130.0,662.0,1013.0,962.0,594.0,250.0,76.0,16.0
399.off,1.1274732470202287,721.6773754326911,0.42624630154326176,1.2466213059230358,9.22185954542355,787.0,937.0,759.0,528.0,387.0,296.0,161.0,56.0,437.0,658.0,660.0,759.0,529.0,474.0,260.0,134.0,288.0,796.0,966.0,888.0,551.0,299.0,98.0,25.0,172.0,784.0,1169.0,1011.0,509.0,189.0,62.0,15.0,129.0,566.0,981.0,1057.0,679.0,339.0,131.0,29.0
398.off,0.7277343787401951,724.7346873789818,0.14949889647641276,1.0083151778788362,28.151238636493773,335.0,289.0,258.0,207.0,172.0,108.0,75.0,36.0,146.0,119.0,391.0,524.0,125.0,142.0,16.0,17.0,252.0,170.0,175.0,313.0,278.0,115.0,163.0,14.0,145.0,264.0,386.0,319.0,160.0,147.0,49.0,10.0,53.0,202.0,304.0,324.0,271.0,194.0,105.0,27.0
157.off,1.9040514442755163,3003.458183942762,0.4112970806709006,1.0203470233940484,8.759156713574228,2684.0,3263.0,2849.0,2010.0,1406.0,857.0,524.0,290.0,126.0,566.0,926.0,1176.0,1521.0,2566.0,2997.0,4005.0,615.0,1644.0,2326.0,2683.0,2604.0,2095.0,1444.0,472.0,354.0,1897.0,2990.0,3141.0,2738.0,1799.0,780.0,184.0,929.0,2975.0,4330.0,3083.0,1503.0,778.0,259.0,26.0
143.off,0.9071909410155445,7016.252493399228,0.07989455525462844,1.0020736290209984,104.10752056675398,2520.0,1977.0,1463.0,1006.0,755.0,605.0,570.0,374.0,304.0,796.0,1314.0,1865.0,2094.0,1273.0,1009.0,615.0,897.0,1993.0,2284.0,1896.0,1148.0,704.0,282.0,66.0,461.0,1738.0,2089.0,1985.0,1505.0,976.0,424.0,92.0,826.0,2501.0,3174.0,1860.0,603.0,227.0,71.0,8.0
142.off,0.9619894359542368,7410.35028101973,0.07997490555950526,1.0021284834360438,67.92769921747058,2635.0,2137.0,1366.0,1100.0,911.0,728.0,584.0,341.0,295.0,796.0,1313.0,1879.0,2084.0,1280.0,1457.0,698.0,944.0,2057.0,2403.0,1976.0,1253.0,741.0,352.0,76.0,461.0,1713.0,2263.0,2208.0,1648.0,1019.0,429.0,61.0,620.0,2036.0,2966.0,2263.0,1110.0,537.0,228.0,42.0
